ID,state,name,latitude,longitude,elev
US1TXTV0097,TX,TANGLEWOOD FOREST 0.4 WSW,30.1723,-97.8457,224.6
US1TXTV0099,TX,BEE CAVE 2.5 ENE,30.3234,-97.9165,245.4
US1TXTV0104,TX,AUSTIN 5.9 NE,30.3621,-97.677,221.3
US1TXTV0108,TX,LEANDER 6.8 WNW,30.5859,-97.9711,304.5
US1TXTV0111,TX,AUSTIN 10.8 WSW,30.1953,-97.9022,277.1
US1TXTV0112,TX,AUSTIN 5.7 SSE,30.1959,-97.6958,162.5
US1TXTV0113,TX,AUSTIN 7.3 SW,30.2072,-97.844,229.2
US1TXTV0114,TX,AUSTIN 8.2 WSW,30.2286,-97.8739,284.1
US1TXTV0116,TX,AUSTIN 13.8 N,30.4631,-97.7726,265.8
US1TXTV0117,TX,AUSTIN 5.9 NW,30.3721,-97.8134,217.6
US1TXTV0118,TX,AUSTIN 4.5 ENE,30.3201,-97.6772,167
US1TXTV0119,TX,AUSTIN 3.5 SSW,30.2573,-97.769,175.9
US1TXTV0121,TX,AUSTIN 8.9 S,30.1397,-97.7704,181.7
US1TXTV0122,TX,AUSTIN 5.6 WSW,30.2808,-97.8392,240.8
US1TXTV0123,TX,AUSTIN 10.5 N,30.4189,-97.7578,263.7
US1TXTV0125,TX,MANOR 5.5 SSE,30.2766,-97.5115,177.1
US1TXTV0126,TX,AUSTIN 10.7 N,30.4219,-97.7702,290.8
US1TXTV0129,TX,WELLS BRANCH 1.8 WSW,30.4333,-97.7047,234.1
US1TXTV0133,TX,LAKEWAY 2.8 W,30.3597,-98.0252,269.7
US1TXTV0135,TX,CREEDMOOR 1.5 NNW,30.1122,-97.7493,211.2
US1TXTV0136,TX,PFLUGERVILLE 4.5 NE,30.481,-97.5607,210.6
US1TXTV0137,TX,LAKEWAY 0.0 NNE,30.3672,-97.9792,242.3
US1TXTV0138,TX,AUSTIN 5.2 SW,30.2142,-97.805,215.2
US1TXTV0140,TX,AUSTIN 13.7 WNW,30.378,-97.9331,238
US1TXTV0141,TX,LAGO VISTA 1.5 SW,30.4356,-98.0139,276.1
US1TXTV0142,TX,AUSTIN 6.5 NE,30.3838,-97.6895,223.7
US1TXTV0145,TX,AUSTIN 12.7 NNW,30.4382,-97.8273,299.3
US1TXTV0149,TX,AUSTIN 2.9 NNW,30.3421,-97.7762,185.9
US1TXTV0150,TX,AUSTIN 4.5 NNE,30.3694,-97.7313,224.9
US1TXTV0152,TX,AUSTIN 0.8 WSW,30.3028,-97.7629,183.5
US1TXTV0153,TX,AUSTIN 9.7 WSW,30.2413,-97.9013,305.4
US1TXTV0155,TX,AUSTIN 4.6 SSW,30.2433,-97.7749,182.3
US1TXTV0157,TX,AUSTIN 2.2 NNE,30.3341,-97.7327,207.3
US1TXTV0159,TX,AUSTIN 1.0 NNE,30.3199,-97.7453,186.8
US1TXTV0160,TX,ROLLINGWOOD 2.8 SW,30.2493,-97.8241,217
US1TXTV0163,TX,PFLUGERVILLE 2.5 NNE,30.4769,-97.6118,235
US1TXTV0164,TX,AUSTIN 4.1 SW,30.2278,-97.794,205.4
US1TXTV0165,TX,AUSTIN 5.7 SSW,30.1934,-97.7861,216.1
US1TXTV0171,TX,AUSTIN 3.7 SSW,30.2549,-97.7696,178.6
US1TXTV0174,TX,POINT VENTURE 0.6 NE,30.3859,-97.9899,218.5
US1TXTV0175,TX,SAN LEANNA 0.1 SSE,30.1435,-97.8183,206.7
US1TXTV0176,TX,AUSTIN 2.4 N (ALLANDALE),30.3402,-97.7488,203.3
US1TXTV0181,TX,AUSTIN 4.1 SSW,30.2523,-97.7785,201.5
US1TXTV0183,TX,CEDAR PARK 3.1 SSW,30.4751,-97.8543,292.6
US1TXTV0195,TX,AUSTIN 3.6 SW,30.2667,-97.7915,188.1
US1TXTV0196,TX,SAN LEANNA 1.1 NNE,30.1596,-97.8126,206
US1TXTV0197,TX,LEANDER 4.4 WSW,30.537,-97.9288,306.9
US1TXTV0198,TX,AUSTIN 4.0 SSE,30.2516,-97.7262,139.6
US1TXTV0199,TX,BEE CAVE 1.8 NW,30.3283,-97.9748,357.8
US1TXTV0200,TX,LAKEWAY 3.5 ENE,30.3764,-97.9222,206.3
US1TXTV0201,TX,AUSTIN 4.2 ESE,30.2927,-97.6813,166.7
US1TXTV0202,TX,ELGIN 3.8 W,30.3436,-97.4355,142.6
US1TXTV0203,TX,LOST CREEK 5.1 SW,30.2413,-97.9029,292
US1TXTV0205,TX,TANGLEWOOD FOREST 1.9 NNE,30.2004,-97.8293,246
US1TXTV0206,TX,DRIPPING SPRINGS 10.7 N,30.3421,-98.1146,325.8
US1TXTV0207,TX,DRIPPING SPRINGS 10.9 NNW,30.3419,-98.1322,258.8
US1TXTV0208,TX,PFLUGERVILLE 3.3 E,30.4485,-97.5661,195.4
US1TXTV0209,TX,DRIPPING SPRINGS 12.2 N,30.362,-98.1243,244.8
US1TXTV0211,TX,AUSTIN 8.0 N(BULLRUN),30.4214,-97.7407,254.5
US1TXTV0212,TX,AUSTIN 8.5 NNW,30.4194,-97.805,229.2
US1TXTV0214,TX,AUSTIN 9.6 WNW,30.3746,-97.8898,253
US1TXTV0217,TX,TANGLEWOOD FOREST 2.7 E,30.1801,-97.7934,204.8
US1TXTV0218,TX,ONION CREEK 3.2 ENE,30.1589,-97.7373,169.8
US1TXTV0219,TX,AUSTIN 7.9 N,30.4179,-97.7757,260
US1TXTV0220,TX,PFLUGERVILLE 1.3 W,30.4409,-97.6421,248.7
US1TXTV0221,TX,MANOR 4.7 WSW,30.3163,-97.6259,188.4
US1TXTV0225,TX,BRIARCLIFF 4.0 S,30.3479,-98.0452,271.3
US1TXTV0228,TX,AUSTIN 9.8 WSW,30.2414,-97.8962,313
US1TXTV0229,TX,TANGLEWOOD FOREST 2.2 SW,30.1559,-97.8683,231.6
US1TXTV0231,TX,LAKEWAY 2.0 ESE,30.3598,-97.9467,256.6
US1TXTV0232,TX,BRIARCLIFF 0.2 ESE,30.4053,-98.0433,240.5
US1TXTV0233,TX,TANGLEWOOD FOREST 3.5 NW,30.2127,-97.8762,256.6
US1TXTV0235,TX,AUSTIN 7.7 SW,30.2331,-97.848,240.8
US1TXTV0236,TX,AUSTIN 9.2 NNE,30.4251,-97.6811,235.6
US1TXTV0238,TX,AUSTIN 5.5 SSE,30.2371,-97.7043,145.1
US1TXTV0240,TX,AUSTIN 5.8 ENE,30.3388,-97.6619,177.1
US1TXTV0241,TX,AUSTIN 2.6 ENE,30.3227,-97.7122,207.6
US1TXTV0242,TX,AUSTIN 5.5 N,30.3857,-97.756,247.5
US1TXTV0249,TX,SAN LEANNA 0.4 WNW,30.1465,-97.8248,206.7
US1TXTV0250,TX,AUSTIN 9.1 SW,30.1998,-97.8409,237.4
US1TXTV0252,TX,ELGIN 3.5 W,30.3487,-97.4309,147.2
US1TXTV0255,TX,AUSTIN 9.0 SW,30.2219,-97.8668,249.9
US1TXTV0256,TX,TANGLEWOOD FOREST 1.1 S,30.1586,-97.8411,219.2
US1TXTV0262,TX,AUSTIN 7.8 SW,30.2311,-97.8476,237.7
US1TXTV0265,TX,AUSTIN 7.1 WNW,30.3379,-97.8628,188.4
US1TXTV0267,TX,PFLUGERVILLE 2.2 ENE,30.4539,-97.5859,210
US1TXTV0268,TX,TANGLEWOOD FOREST 0.5 SSW,30.1677,-97.8414,217.6
US1TXTV0271,TX,PFLUGERVILLE 3.1 ENE,30.4536,-97.5703,201.8
US1TXTV0272,TX,CREEDMOOR 2.6 N,30.1287,-97.7359,207.6
US1TXTV0273,TX,PFLUGERVILLE 2.9 ENE,30.4536,-97.5738,201.2
US1TXTV0278,TX,LAKEWAY 1.6 SW,30.3522,-97.9996,285.9
US1TXTV0279,TX,AUSTIN 3.1 NNW,30.3492,-97.7608,194.2
US1TXTV0280,TX,CEDAR PARK 3.1 SSW,30.4749,-97.8559,288.3
US1TXTV0281,TX,BUDA 8.6 E,30.0619,-97.6992,198.1
US1TXTV0284,TX,LAGO VISTA 0.5 E,30.4515,-97.9877,284.7
US1TXTV0289,TX,PFLUGERVILLE 4.0 NE,30.477,-97.5681,207.6
US1TXTV0290,TX,PFLUGERVILLE 0.5 N,30.4477,-97.62,214
US1TXTV0291,TX,LAKEWAY 2.6 SW,30.345,-98.015,293.5
US1TXTV0292,TX,AUSTIN 7.6 W,30.2952,-97.8775,239.9
US1TXTV0293,TX,AUSTIN 1.0 NNE,30.3185,-97.7438,196
US1TXTV0294,TX,LAGO VISTA 2.1 SW,30.4274,-98.0182,249
US1TXTV0299,TX,HAYS 4.4 NW,30.1733,-97.9167,286.8
US1TXTV0302,TX,LAKEWAY 3.1 ENE,30.3815,-97.9295,208.8
US1TXTV0303,TX,AUSTIN 1.6 NE,30.3248,-97.7346,206.3
US1TXTV0305,TX,LAKEWAY 2.9 SSW,30.3291,-98.001,313
US1TXTV0309,TX,ELGIN 3.4 W,30.3475,-97.4298,146
US1TXTY0005,TX,MERKEL 5.8 SW,32.4096,-100.0846,635.8
US1TXTY0006,TX,ABILENE 7.9 S,32.3408,-99.7468,573
US1TXTY0007,TX,ABILENE 3.3 SW,32.418,-99.7758,533.7
US1TXTY0009,TX,ABILENE 7.3 SSW,32.3615,-99.7974,559.6
US1TXTY0013,TX,ABILENE 7.8 SSE,32.3468,-99.6975,562.1
US1TXTY0018,TX,ABILENE 5.8 SSW,32.3748,-99.7693,550.5
US1TXUP0001,TX,GILMER 9.0 SE,32.6423,-94.8328,116.1
US1TXUP0007,TX,GILMER 3.7 N,32.7839,-94.9539,106.1
US1TXUP0008,TX,BIG SANDY 3.9 E,32.5854,-95.0456,132.3
US1TXUP0009,TX,BIG SANDY 6.6 N,32.6797,-95.1312,146
US1TXUT0001,TX,CRANE 10.4 SSE,31.2507,-102.2866,776.9
US1TXUV0001,TX,CAMP WOOD 13.2 SE,29.5411,-99.8476,463
US1TXUV0003,TX,LEAKEY 14.5 S,29.5153,-99.7872,423.1
US1TXUV0004,TX,CAMP WOOD 11.3 ESE,29.5927,-99.8447,518.2
US1TXUV0005,TX,LEAKEY 11.6 SSW,29.5726,-99.8441,473
US1TXUV0006,TX,LEAKEY 13.6 SSW,29.5388,-99.8372,456.9
US1TXUV0007,TX,LEAKEY 14.7 SSW,29.5165,-99.8141,442.9
US1TXUV0008,TX,LEAKEY 14.8 SSW,29.5145,-99.8117,429.2
US1TXUV0009,TX,GARNER STATE PARK HQ,29.5987,-99.744,435.9
US1TXUV0010,TX,LEAKEY 9.2 S,29.5924,-99.7388,431
US1TXUV0011,TX,LEAKEY 9.7 S,29.586,-99.7359,420.9
US1TXUV0012,TX,LEAKEY 8.7 S,29.5996,-99.7409,437.1
US1TXUV0013,TX,LEAKEY 8.6 SSE,29.6023,-99.7301,442.9
US1TXUV0014,TX,LEAKEY 9.2 SSE,29.5945,-99.7281,438.9
US1TXUV0015,TX,UVALDE 6.7 W,29.202,-99.895,277.1
US1TXUV0016,TX,CAMP WOOD 15.4 S,29.4466,-99.9953,365.8
US1TXUV0018,TX,UVALDE 0.8 N,29.2271,-99.7837,278.3
US1TXUV0019,TX,CAMP WOOD 5.02 SSE,29.5976,-99.9989,423.7
US1TXUV0020,TX,UVALDE 21.9 NW,29.4572,-100.0209,369.1
US1TXUV0023,TX,UVALDE 0.1 WSW,29.2151,-99.7865,276.5
US1TXUV0028,TX,UVALDE 9.4 N,29.3516,-99.796,359.1
US1TXUV0029,TX,KNIPPA 1.8 NW,29.3145,-99.6575,308.2
US1TXVC0001,TX,VICTORIA 13.6 WNW,28.914,-97.184,59.1
US1TXVC0002,TX,BLOOMINGTON 0.3 NE,28.6532,-96.8987,17.7
US1TXVC0003,TX,VICTORIA 11.9 SE,28.7202,-96.8258,21
US1TXVC0004,TX,VICTORIA 1.3 E,28.822,-96.961,29
US1TXVC0006,TX,VICTORIA 5.2 NNW,28.8951,-97.0098,45.1
US1TXVC0007,TX,VICTORIA 2.0 S,28.7957,-96.9844,34.1
US1TXVC0008,TX,VICTORIA 3.7 NNW,28.8745,-97.0037,42.1
US1TXVC0009,TX,INEZ 5.3 SSW,28.8046,-96.8266,21.9
US1TXVC0010,TX,VICTORIA 1.6 W,28.8231,-97.0088,29.6
US1TXVC0011,TX,INEZ 2.2 S,28.843,-96.7991,15.8
US1TXVC0014,TX,INEZ 2.9 W,28.8771,-96.8425,22.9
US1TXVC0015,TX,VICTORIA 11.0 W,28.8447,-97.1632,56.7
US1TXVC0017,TX,VICTORIA 2.1 NNW,28.8537,-96.9903,33.2
US1TXVC0019,TX,BLOOMINGTON 0.5 N,28.6576,-96.8988,14.9
US1TXVC0020,TX,VICTORIA 9.7 ESE,28.779,-96.831,18.3
US1TXVC0021,TX,VICTORIA 14.0 SW,28.6598,-97.1189,32.3
US1TXVC0022,TX,VICTORIA 12.1 W,28.8421,-97.1823,49.4
US1TXVC0023,TX,VICTORIA 1.8 W,28.8221,-97.0129,25.6
US1TXVC0024,TX,INEZ 1.8 WNW,28.8811,-96.8233,20.1
US1TXVC0025,TX,VICTORIA 9.5 WSW,28.7484,-97.1134,29.3
US1TXVC0026,TX,VICTORIA 3.8 NW,28.8644,-97.0254,30.2
US1TXVC0027,TX,NURSERY 0.4 NNW,28.9279,-97.1008,40.2
US1TXVC0029,TX,VICTORIA 9.5 SW,28.7476,-97.1129,29.3
US1TXVC0030,TX,VICTORIA 1.1 S,28.8076,-96.9818,30.5
US1TXVC0033,TX,VICTORIA 17.2 N,29.0733,-96.9717,53.3
US1TXVC0034,TX,VICTORIA 6.4 SSW,28.7423,-97.0268,18.6
US1TXVC0035,TX,VICTORIA 2.7 NNW,28.859,-97.0047,30.2
US1TXVC0037,TX,INEZ 1.1 SSE,28.8603,-96.7876,16.8
US1TXVC0038,TX,VICTORIA 0.5 NNW,28.8315,-96.9858,30.5
US1TXVC0039,TX,VICTORIA 0.4 SE,28.8204,-96.9774,30.2
US1TXVC0041,TX,VICTORIA 2.2 NW,28.8478,-97.0064,29.6
US1TXVC0044,TX,VICTORIA 1.2 NNE,28.839,-96.9733,32.3
US1TXVC0049,TX,VICTORIA 0.9 S,28.8115,-96.9841,30.5
US1TXVV0001,TX,DEL RIO 1.0 WNW,29.384,-100.9096,324.9
US1TXVV0003,TX,DEL RIO 5.7 NW,29.4421,-100.9536,347.5
US1TXVV0004,TX,CLOSED,29.3216,-100.4457,344.1
US1TXVV0008,TX,COMSTOCK 5.4 NNW,29.7595,-101.2084,137.5
US1TXVV0009,TX,COMSTOCK 29.7 NW,30.0643,-101.4083,605.9
US1TXVV0010,TX,OZONA 32.7 SSE,30.2837,-100.9589,594.4
US1TXVV0011,TX,LANGTRY 25.3 NNW,30.1524,-101.709,611.4
US1TXVV0014,TX,LANGTRY 10.6 W,29.8307,-101.7334,494.7
US1TXVV0015,TX,COMSTOCK 8.5 WNW (SEMINOLE CAN,29.7002,-101.3133,417
US1TXVV0016,TX,DEL RIO 7.8 NNW,29.4817,-100.9413,361.5
US1TXVV0017,TX,DEL RIO 9.3 N,29.5098,-100.9085,342.3
US1TXVV0021,TX,LANGTRY 21.7 NW,30.0805,-101.7384,609.3
US1TXVV0022,TX,DEL RIO 43.7 NNW,29.9687,-101.15,464.5
US1TXVV0023,TX,DEL RIO 2.5 SW,29.3548,-100.9293,288
US1TXVZ0002,TX,CANTON 4.6 SSW,32.4863,-95.8928,193.9
US1TXVZ0005,TX,MABANK 5.5 NE,32.4191,-96.0336,132.6
US1TXVZ0006,TX,MABANK 6.7 NE,32.4455,-96.0388,135.6
US1TXVZ0009,TX,VAN 2.4 N,32.5582,-95.6321,147.2
US1TXVZ0010,TX,BEN WHEELER 1.7 WNW,32.4511,-95.7319,159.4
US1TXVZ0011,TX,BEN WHEELER 3.9 ESE,32.4312,-95.6385,157.6
US1TXVZ0013,TX,EDGEWOOD 0.6 NNE,32.7039,-95.8795,135
US1TXVZ0019,TX,VAN 1.3 W,32.5208,-95.6596,152.4
US1TXVZ0021,TX,CANTON 6.1 W,32.5484,-95.9686,153.3
US1TXVZ0028,TX,WILLS POINT 4.4 NNW,32.7654,-96.043,153.9
US1TXVZ0030,TX,MURCHISON 7.7 NNE,32.3676,-95.6862,143.9
US1TXVZ0032,TX,CANTON 8.7 W,32.5235,-96.0112,140.5
US1TXVZ0033,TX,EUSTACE 7.4 NE,32.375,-95.9162,177.7
US1TXVZ0034,TX,BEN WHEELER 2.4 N,32.4802,-95.7026,160.9
US1TXWA0001,TX,BURTON 6.9 SSW,30.0817,-96.6238,134.1
US1TXWA0003,TX,HEMPSTEAD 10.0 NNW,30.2299,-96.1356,75
US1TXWA0004,TX,INDEPENDENCE 1.8 WSW,30.3093,-96.3752,106.7
US1TXWA0005,TX,BRENHAM 7.2 SW,30.0895,-96.4865,114
US1TXWA0006,TX,BRENHAM 8.0 E,30.1572,-96.2626,75
US1TXWA0007,TX,WASHINGTON 2.0 WSW,30.3118,-96.1864,89.9
US1TXWA0008,TX,BURTON 5.3 NNE,30.2453,-96.5532,116.7
US1TXWA0009,TX,CHAPPELL HILL 1.0 NW,30.1564,-96.263,71.9
US1TXWA0010,TX,CHAPPELL HILL 1.8 N,30.169,-96.2534,75.9
US1TXWA0012,TX,WASHINGTON 3.1 SSW,30.2821,-96.171,82.9
US1TXWA0014,TX,WASHINGTON 8.6 SSW,30.2214,-96.2225,70.7
US1TXWA0015,TX,CARMINE 3.1 WNW,30.1594,-96.7394,134.7
US1TXWA0016,TX,BRENHAM 2.0 ESE,30.1465,-96.3674,86.9
US1TXWA0017,TX,BRENHAM 9.9 N,30.3014,-96.4213,88.4
US1TXWA0018,TX,BRENHAM 1.4 NNW,30.1794,-96.404,99.7
US1TXWA0021,TX,BRENHAM 8.2 WSW,30.0963,-96.5126,110
US1TXWA0022,TX,BURTON 4.4 ENE,30.2127,-96.5348,117.7
US1TXWA0024,TX,BRENHAM 0.7 E,30.1589,-96.3849,104.5
US1TXWA0027,TX,BRENHAM 8.7 NW,30.2454,-96.5051,143
US1TXWB0002,TX,LAREDO 1.8 SSE,27.5091,-99.4771,141.1
US1TXWB0003,TX,LAREDO 5.1 NNE,27.606,-99.464,171.9
US1TXWB0004,TX,LAS TIENDAS RANCH,27.9025,-99.6392,184.1
US1TXWB0005,TX,ENCINAL 13.9 SSE,27.8567,-99.265,143
US1TXWB0006,TX,LAREDO 2.4 S,27.4994,-99.4845,132.9
US1TXWB0007,TX,CATARINA 15.4 SW,28.1765,-99.7788,199.3
US1TXWB0008,TX,EL CENIZO 2.5 NNE (JUAREZ LINC,27.3623,-99.4808,125.9
US1TXWB0009,TX,EL CENIZO 8.8 E,27.3159,-99.361,145.1
US1TXWB0010,TX,LAREDO 2.7 N (UNITED MIDDLE SC,27.5731,-99.48,157.9
US1TXWB0012,TX,LAREDO 1.8 N,27.5603,-99.4835,144.2
US1TXWB0013,TX,LAREDO 3.3 N,27.5818,-99.478,160.9
US1TXWB0014,TX,LAREDO 18.4 NE,27.6831,-99.2372,173.1
US1TXWB0017,TX,LAREDO 5.2 S,27.4591,-99.4792,139.9
US1TXWB0018,TX,LAREDO 1.2 N,27.551,-99.4901,135.3
US1TXWB0019,TX,LAREDO 6.4 S (PRADA ELEMENTARY,27.4416,-99.482,128.9
US1TXWB0021,TX,LAREDO 4.5 NNE,27.596,-99.4643,171.3
US1TXWB0022,TX,LAREDO 23.7 ENE,27.6497,-99.1217,167.9
US1TXWB0023,TX,FREER 29.5 WSW,27.6765,-99.0423,159.1
US1TXWB0024,TX,LAREDO 3.2 N,27.5806,-99.4869,148.1
US1TXWB0025,TX,LAREDO 4.3 SSE,27.4793,-99.4551,150.9
US1TXWB0026,TX,LAREDO 2.5 SSW,27.5021,-99.5048,125
US1TXWB0027,TX,LAREDO 2.0 NNE,27.559,-99.47,145.1
US1TXWB0028,TX,LAREDO 1.3 NNW,27.5519,-99.495,132
US1TXWB0029,TX,LAREDO 2.1 SE,27.5131,-99.4627,125.9
US1TXWB0031,TX,LAREDO 3.9 NNE,27.584,-99.456,157.9
US1TXWB0034,TX,LAREDO 7.2 NNW,27.6292,-99.5339,150
US1TXWB0036,TX,LAREDO 2.4 N,27.5694,-99.4916,141.7
US1TXWB0037,TX,LAREDO 1.8 ESE,27.5207,-99.4611,132.3
US1TXWB0038,TX,LAREDO 5.8 SSE (CENTENO ELEMEN,27.4523,-99.4669,164
US1TXWB0039,TX,LAREDO 1.5 SE,27.5164,-99.4729,143.9
US1TXWB0040,TX,LAREDO 3.4 NNE,27.5818,-99.474,158.5
US1TXWB0041,TX,LAREDO 8.4 NNW,27.6454,-99.5419,155.1
US1TXWB0042,TX,LAREDO 4.9 NNE,27.603,-99.4674,162.5
US1TXWB0046,TX,LAREDO 4.5 NNW,27.589,-99.5261,132
US1TXWB0047,TX,LAREDO 2.5 N,27.5697,-99.4928,139.9
US1TXWB0048,TX,LAREDO 3.7 SSE,27.4866,-99.4584,144.5
US1TXWB0053,TX,LAREDO 4.8 NNE,27.6023,-99.4673,164.6
US1TXWC0001,TX,LYFORD 0.6 S,26.4023,-97.789,14
US1TXWC0003,TX,LYFORD 7.3 ESE,26.358,-97.688,8.5
US1TXWC0004,TX,RAYMONDVILLE 5.8 E,26.4828,-97.6874,6.7
US1TXWC0005,TX,RAYMONDVILLE 2.0 SSW,26.452,-97.7924,10.1
US1TXWD0002,TX,WINNSBORO 0.7 SSW,32.947,-95.296,150.9
US1TXWD0004,TX,QUITMAN 6.9 N,32.8949,-95.4354,133.5
US1TXWD0005,TX,MINEOLA 1.6 E,32.6629,-95.4619,129.8
US1TXWE0004,TX,WHEELER 13.3 SSE,35.2758,-100.1518,652.3
US1TXWH0001,TX,WHARTON 0.3 E,29.3161,-96.0934,29.9
US1TXWH0002,TX,EL CAMPO 4.9 SSE,29.1267,-96.2602,26.8
US1TXWH0003,TX,WHARTON 2.8 ESE,29.2977,-96.0577,30.2
US1TXWH0004,TX,EL CAMPO 1.0 NW,29.2061,-96.289,32.3
US1TXWH0005,TX,EL CAMPO 2.5 WSW,29.1845,-96.3156,34.1
US1TXWH0006,TX,EAST BERNARD 1.5 SSE,29.508,-96.054,35.4
US1TXWH0009,TX,WHARTON 3.1 NE,29.3541,-96.0697,27.7
US1TXWH0010,TX,EL CAMPO 0.5 ENE,29.1981,-96.2677,32.3
US1TXWH0011,TX,EL CAMPO 2.7 NW,29.2278,-96.302,34.4
US1TXWH0015,TX,WHARTON 3.9 NW,29.3534,-96.1477,33.5
US1TXWH0016,TX,WHARTON 1.4 ESE,29.3099,-96.0774,30.5
US1TXWH0018,TX,EAST BERNARD 7.6 S,29.4178,-96.0577,32.9
US1TXWK0002,TX,HUNTSVILLE 4.5 NNW,30.7695,-95.5841,88.1
US1TXWK0003,TX,HUNTSVILLE 11.5 WSW,30.6256,-95.7148,102.4
US1TXWK0004,TX,HUNTSVILLE 12.3 NE,30.8194,-95.3851,72.8
US1TXWK0005,TX,HUNTSVILLE 2.8 WSW,30.702,-95.596,118.6
US1TXWK0007,TX,HUNTSVILLE 8.7 WNW,30.7793,-95.6744,86.3
US1TXWK0009,TX,TRINITY 4.0 W,30.9424,-95.4404,50.9
US1TXWK0010,TX,HUNTSVILLE 11.3 W,30.6876,-95.7374,96
US1TXWK0011,TX,NEW WAVERLY 2.6 E,30.5403,-95.4385,102.1
US1TXWK0012,TX,HUNTSVILLE 3.6 NNW,30.7587,-95.576,112.2
US1TXWK0013,TX,HUNTSVILLE 4.8 NNW,30.7751,-95.5835,89
US1TXWK0014,TX,HUNTSVILLE 10.4 NNE,30.8515,-95.4825,66.8
US1TXWK0015,TX,DODGE 1.6 S,30.7228,-95.4016,113.4
US1TXWK0016,TX,HUNTSVILLE 13.9 W,30.6861,-95.7819,102.1
US1TXWK0018,TX,HUNTSVILLE 1.3 SSE,30.6954,-95.5404,142.3
US1TXWK0019,TX,HUNTSVILLE 5.5 WNW,30.7484,-95.6321,103.9
US1TXWK0020,TX,HUNTSVILLE 2.8 SE,30.6822,-95.5175,148.7
US1TXWK0021,TX,RIVERSIDE 2.0 WNW,30.856,-95.4309,70.4
US1TXWK0025,TX,HUNTSVILLE 2.3 S,30.679,-95.555,128.9
US1TXWK0026,TX,HUNTSVILLE 7.1 ESE,30.6831,-95.4353,121.9
US1TXWL0001,TX,BROOKSHIRE 6.3 NNW,29.8687,-95.9878,53.9
US1TXWL0004,TX,HEMPSTEAD 3.4 NNW,30.1382,-96.1051,71.6
US1TXWL0007,TX,HOCKLEY 9.6 N,30.1668,-95.8466,80.8
US1TXWL0009,TX,BROOKSHIRE 6.9 NNW,29.8729,-96.003,46.9
US1TXWM0001,TX,GEORGETOWN 1.2 W,30.6504,-97.7069,243.8
US1TXWM0003,TX,ROUND ROCK 3.5 E,30.5255,-97.6146,203
US1TXWM0004,TX,GEORGETOWN 1.3 WNW,30.6516,-97.707,235.9
US1TXWM0007,TX,JOLLYVILLE 0.3 NNW,30.4538,-97.7521,260.9
US1TXWM0009,TX,ROUND ROCK 3.6 ENE,30.5486,-97.6261,216.1
US1TXWM0010,TX,GEORGETOWN 5.5 NNW,30.7243,-97.71,247.5
US1TXWM0011,TX,GEORGETOWN 0.5 N,30.6546,-97.6867,234.1
US1TXWM0012,TX,PFLUGERVILLE 4.7 NNE,30.5047,-97.5937,228.9
US1TXWM0013,TX,LEANDER 1.6 NW,30.581,-97.8765,315.8
US1TXWM0014,TX,BRUSHY CREEK 2.3 SW,30.4933,-97.77,274
US1TXWM0016,TX,CEDAR PARK 2.7 SSW,30.4779,-97.8474,303.9
US1TXWM0017,TX,TAYLOR 8.5 SE,30.4974,-97.2969,155.4
US1TXWM0018,TX,BRUSHY CREEK 2.2 N,30.5457,-97.743,262.1
US1TXWM0021,TX,JARRELL 0.3 S,30.8201,-97.6059,274.3
US1TXWM0022,TX,LIBERTY HILL 0.6 NNW,30.6713,-97.9283,317.3
US1TXWM0023,TX,LIBERTY HILL 2.0 NW,30.6803,-97.9508,315.8
US1TXWM0024,TX,GEORGETOWN 2.5 SSW,30.6164,-97.7091,253.3
US1TXWM0026,TX,GEORGETOWN 4.7 NNE,30.7131,-97.6681,228.9
US1TXWM0030,TX,LIBERTY HILL 1.3 NNE,30.682,-97.9122,323.7
US1TXWM0033,TX,FLORENCE 5.0 SSE,30.7782,-97.7482,290.8
US1TXWM0034,TX,GEORGETOWN 2.5 NE,30.6731,-97.657,223.1
US1TXWM0035,TX,BERTRAM 6.4 ESE,30.7131,-97.9559,335
US1TXWM0036,TX,LEANDER 1.0 SSE,30.5498,-97.8515,310.3
US1TXWM0039,TX,ROUND ROCK 1.0 S,30.5036,-97.6711,230.1
US1TXWM0040,TX,GEORGETOWN 1.9 SSW,30.6227,-97.7003,245.1
US1TXWM0041,TX,CEDAR PARK 1.0 ESE,30.5082,-97.8163,289
US1TXWM0042,TX,BRUSHY CREEK 1.4 S,30.493,-97.7373,273.1
US1TXWM0044,TX,JOLLYVILLE 1.2 WNW,30.4556,-97.7692,271.9
US1TXWM0046,TX,BRUSHY CREEK 2.4 SW,30.4859,-97.7644,267
US1TXWM0048,TX,THRALL 10.5 SSE,30.4458,-97.235,164.9
US1TXWM0050,TX,BRUSHY CREEK 1.9 WNW,30.5209,-97.77,276.1
US1TXWM0054,TX,LEANDER 2.5 ESE,30.5508,-97.8202,292
US1TXWM0055,TX,ANDERSON MILL 1.1 ENE,30.4597,-97.788,281
US1TXWM0058,TX,ANDICE 1.6 SW,30.7603,-97.857,321.6
US1TXWM0061,TX,ANDERSON MILL 1.4 NW,30.4666,-97.8255,301.1
US1TXWM0064,TX,CEDAR PARK 1.7 S,30.4901,-97.8364,287.4
US1TXWM0065,TX,TAYLOR 6.4 E,30.5617,-97.3027,162.8
