station,date,AWND,PRCP,TMAX,TMIN,STATION_NAME,COUNTY,LAT_DEC,LON_DEC,EL_AP_M
USW00004858,10/5/2013,1.3,2,28.3,17.2,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/6/2013,3.7,33.5,27.8,11.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/7/2013,2.7,10.2,16.7,6.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/8/2013,1,0,20,3.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/9/2013,1,0.3,21.7,5.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/10/2013,0.4,0,23.9,3.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/11/2013,0.8,0,25.6,5.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/13/2013,0.8,0,21.7,12.8,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/14/2013,1.6,0.3,21.7,8.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/15/2013,1.4,1,21.1,7.8,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/16/2013,2.6,3.3,19.4,10.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/17/2013,1.7,4.1,12.2,3.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/18/2013,2.2,0,17.8,5,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/19/2013,2,3,11.1,3.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/20/2013,2.7,0,16.7,2.8,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/22/2013,2,3,11.1,1.1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/23/2013,2.7,12.7,7.8,2.2,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/25/2013,2.1,0,10,-2.1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/26/2013,4.1,0,8.9,-2.1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/27/2013,0.9,0,12.8,-2.1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/28/2013,0.3,0,16.1,-2.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/29/2013,0.3,0,15.6,-1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/30/2013,1.2,0,18.3,7.2,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,10/31/2013,4.6,21.6,18.9,15.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/1/2013,4.5,5.1,17.8,10.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/2/2013,3.7,0.5,11.7,5.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/3/2013,1.3,0,12.2,3.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/4/2013,1.7,0,12.8,0.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/6/2013,3.9,8.9,20.6,3.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/7/2013,3.4,4.1,13.3,0,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/9/2013,4.9,0,15.6,-1.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/10/2013,4.2,0,10,-2.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/11/2013,2.9,1.8,10,-3.8,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/12/2013,3.5,2,1.1,-3.8,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/13/2013,3,0,3.3,-6.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/14/2013,3.1,0,10.6,-1.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/15/2013,1.8,0,11.7,-3.2,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/16/2013,2.6,0,15,4.4,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/17/2013,7.2,27.2,17.2,11.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/18/2013,6,0,11.7,1.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/19/2013,2.2,0,6.1,-2.1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/20/2013,1.7,0,8.9,-2.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/21/2013,1.4,2,13.3,0,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/22/2013,3.2,8.6,11.7,2.8,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/24/2013,3,0,-2.7,-9.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/26/2013,1.4,6.4,1.7,-0.5,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/28/2013,2.2,0,-0.5,-6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/29/2013,0.1,0,2.8,-9.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,11/30/2013,0.9,0,6.7,-7.1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/1/2013,1,0,7.2,-4.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/2/2013,0.8,1,8.9,0,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/3/2013,0.9,0.5,12.2,1.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/4/2013,1.8,0,16.7,2.8,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/5/2013,3.9,9.4,16.1,1.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/6/2013,2.4,9.9,1.7,-2.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/7/2013,2.3,0,-2.7,-9.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/8/2013,2.8,0.3,-0.5,-9.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/9/2013,4.4,0.5,1.7,-2.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/10/2013,4.2,1.8,-2.7,-7.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/12/2013,2.8,0,-7.1,-14.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/13/2013,2,0,1.1,-8.2,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/14/2013,2.2,13,4.4,-1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/16/2013,1.8,1.5,-1,-5.5,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/18/2013,3.4,0,0,-7.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/19/2013,3.1,0,10.6,-1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/20/2013,3.4,1,13.9,3.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/21/2013,4.3,27.2,20,13.9,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/22/2013,5.8,13.2,20.6,7.2,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/23/2013,4.5,1,7.2,-1.6,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/25/2013,2.6,0,0,-11,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/26/2013,4.5,0,3.3,-4.3,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/27/2013,2.8,0,6.7,-2.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/28/2013,3.3,0,11.1,1.1,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00004858,12/29/2013,2.6,9.4,6.1,1.7,NEWARK HEATH AIRPORT,LICKING,40.02278,-82.4625,269.4
USW00013841,1/1/2013,2.4,1,0,-6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/2/2013,0.5,0.3,-1.6,-12.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/3/2013,3.8,0,0.6,-13.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/4/2013,6.1,0,1.1,-3.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/5/2013,2.8,0,3.3,-7.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/6/2013,5,0.5,2.8,-3.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/7/2013,2.2,0,2.8,-5.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/8/2013,2.8,0,8.9,-6.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/9/2013,4.1,1,11.1,0.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/11/2013,5.1,7.6,15.6,6.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/12/2013,4.3,0.5,17.8,11.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/13/2013,6.4,14.7,17.8,2.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/14/2013,3.8,0,2.8,-4.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/15/2013,4.3,0,-0.5,-5.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/17/2013,2.8,0,3.9,-3.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/18/2013,4.4,0,1.7,-8.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/19/2013,8.9,0,11.7,1.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/20/2013,6.1,0,7.2,-4.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/21/2013,6.6,0.5,-3.8,-12.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/22/2013,4.7,0,-8.2,-14.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/23/2013,2.9,0.3,-6.6,-11.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/24/2013,3.9,0.3,-6,-11.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/25/2013,4,2.8,-3.8,-8.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/26/2013,3.5,0,0,-7.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/27/2013,3.4,4.6,1.1,-8.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/28/2013,5.9,7.6,10,0,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/29/2013,6.4,0,17.8,8.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/30/2013,8.4,17.8,18.3,0,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,1/31/2013,8.7,1,0,-8.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/2/2013,4.4,2.3,-2.1,-13.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/3/2013,4.9,0.5,-3.2,-9.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/4/2013,3.3,1.8,1.1,-11.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/6/2013,2.6,0,1.7,-3.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/7/2013,2.6,0,13.3,-2.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/8/2013,6.3,3,8.3,-2.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/9/2013,1.8,0,2.2,-6.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/10/2013,5.1,0.5,10,-2.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/12/2013,3.2,0,8.9,-1.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/13/2013,2.9,3.3,1.1,-4.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/14/2013,5.6,0,10,-4.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/15/2013,3.2,1,3.9,-5.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/16/2013,3.7,0.3,-2.1,-10.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/17/2013,3.1,0,-2.1,-10.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/18/2013,6.1,1,12.2,-6.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/19/2013,9,6.1,6.7,-4.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/21/2013,3.4,0.5,-2.1,-6.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/22/2013,4.1,3,6.1,-2.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/23/2013,2.6,0,5.6,-0.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/24/2013,3.3,0,3.9,-3.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/25/2013,3,0,6.1,-4.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/26/2013,6,16,7.2,0.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/27/2013,7.5,1.5,5,0,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,2/28/2013,5.1,0.3,1.7,-0.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/1/2013,3.4,0,1.1,-2.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/4/2013,1.4,1,5.6,-7.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/5/2013,4.1,18.8,2.8,-0.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/6/2013,5.7,8.6,0,-1.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/7/2013,2.6,0,3.9,-1.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/8/2013,2.6,0,3.3,-4.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/9/2013,3.2,0,12.2,-2.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/10/2013,4.9,0.5,18.9,7.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/11/2013,6.5,20.1,13.9,2.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/12/2013,5.1,0.3,4.4,0,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/13/2013,6.4,0.3,0.6,-3.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/14/2013,3.6,0,5,-6.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/16/2013,5,3.8,14.4,0.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/17/2013,4.5,1,1.7,-0.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/18/2013,5.9,20.8,9.4,0,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/20/2013,6.1,0,2.8,-5.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/22/2013,2.1,0,5.6,-6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/23/2013,1.7,0,9.4,-2.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/24/2013,5.6,11.9,1.7,-0.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/25/2013,4.5,2,0.6,-1.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/27/2013,4.5,0,5.6,-1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/28/2013,2.8,0,8.9,-3.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/29/2013,1.4,0,12.8,-2.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/30/2013,1.7,0,13.9,-1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,3/31/2013,3.2,1,12.8,6.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/2/2013,3.1,0,7.2,-5.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/3/2013,2.7,0,7.8,-4.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/4/2013,2.2,0,11.7,-2.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/5/2013,3.3,0,15.6,-1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/6/2013,4.3,0,17.8,0,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/7/2013,6.2,2.5,22.8,12.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/8/2013,5.1,1.3,22.2,11.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/9/2013,4.9,0,27.2,8.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/11/2013,3.6,22.9,18.9,13.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/12/2013,6.5,3,13.9,5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/13/2013,5,0,13.9,2.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/14/2013,3.4,0,20.6,2.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/15/2013,3.6,0,20.6,8.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/16/2013,5.3,21.1,26.7,12.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/17/2013,3.8,9.1,24.4,11.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/18/2013,7.9,0,27.2,16.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/19/2013,8.6,16.5,21.7,2.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/20/2013,5.2,0,9.4,0.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/21/2013,4,0,11.7,-0.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/22/2013,2.1,0,20,2.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/24/2013,5.7,18.8,17.8,1.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/25/2013,4.3,0,14.4,0,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/26/2013,0.9,0,15.6,-0.5,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/28/2013,3.7,16.8,18.9,12.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/29/2013,3,1.8,18.3,11.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,4/30/2013,1.7,0,24.4,8.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/1/2013,2.6,0,26.7,12.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/2/2013,3,0,22.2,13.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/3/2013,5,0,23.3,14.4,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/4/2013,4.7,0,20.6,12.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/5/2013,3.7,0.3,17.2,12.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/6/2013,4,15.7,15,11.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/7/2013,2.8,2.5,21.1,12.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/8/2013,2.9,2.5,22.8,11.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/10/2013,4.3,18.3,21.7,15,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/11/2013,4.3,7.1,16.1,6.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/12/2013,4.3,0,12.2,3.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/13/2013,2.4,0,15.6,4.4,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/14/2013,5.6,0,25.6,6.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/15/2013,7,0,29.4,17.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/16/2013,3,3.6,25.6,16.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/17/2013,1.6,3,25,12.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/18/2013,2,1.3,25.6,16.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/20/2013,3.9,0,28.9,19.4,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/21/2013,4.7,0,28.9,18.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/22/2013,5.1,0.8,26.7,16.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/23/2013,5.6,5.6,21.7,8.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/24/2013,4.3,0,17.2,6.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/25/2013,1.5,0,18.9,5.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/26/2013,1.3,0,21.1,8.3,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/27/2013,3.9,4.1,26.7,10.6,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/29/2013,4.8,0,29.4,20,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/30/2013,4.2,0,30.6,19.4,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,5/31/2013,5.3,9.4,29.4,19.4,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/1/2013,6.5,18.5,27.8,20,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/3/2013,3,0,20,11.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/4/2013,3.1,0,23.3,8.9,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/5/2013,2,3.6,28.3,12.2,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/6/2013,2.6,14,21.7,14.4,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/7/2013,3.6,0,22.2,12.8,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/8/2013,1.2,0,25,11.1,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
USW00013841,6/10/2013,4,23.9,26.1,16.7,WILMINGTON AIRBORNE PARK,CLINTON,39.43333,-83.8,328.3
